code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603615,茶花股份,家居用品,福建,45.76,0.6,2.4,135269.55,95266.27,34219.81,67000.38,2.79,0.2,5.37,3.18,20170213,34818.78,1.45,1.26,-12.5,32.07,13.52,34303.0
000707,双环科技,化工原料,湖北,25.65,4.64,4.64,1089932.63,611049.88,320019.91,73362.18,1.58,0.069,1.96,3.63,19970415,-57593.23,-1.24,13.27,540.23,23.31,3.68,45875.0
300635,达安股份,建筑施工,广东,50.11,0.21,0.85,71236.25,70389.42,59.87,26724.53,3.15,0.18,6.58,4.1,20170331,18273.2,2.15,0.0,0.0,29.58,12.98,13909.0
300338,开元股份,电器仪表,湖南,143.04,1.69,3.4,257778.59,83878.81,28079.9,145081.0,4.27,0.037000000000000005,5.95,3.57,20120726,19430.93,0.57,27.34,429.63,71.1,14.71,5752.0
603300,华铁科技,钢加工,浙江,50.19,2.78,4.05,463653.16,193901.95,86201.86,34612.31,0.85,0.055999999999999994,2.82,4.01,20150529,36238.78,0.89,103.01,33.21,67.03,15.37,84478.0
600987,航民股份,纺织,浙江,16.62,6.35,6.35,435703.06,243102.2,156522.0,10384.82,0.16,0.38299999999999995,5.07,2.51,20040809,223600.0,3.52,1.95,2.8,29.91,15.05,20736.0
002735,王子新材,塑料,深圳,76.29,0.23,0.8,64418.5,52418.89,8302.05,16263.69,2.03,0.24100000000000002,6.23,5.9,20141203,24549.26,3.07,28.41,58.44,25.0,7.37,11710.0
601117,中国化学,建筑施工,北京,28.1,49.33,49.33,8428946.0,6834034.5,780146.06,551338.69,1.12,0.063,5.63,1.26,20100107,1706857.63,3.46,-4.85,-18.85,13.15,2.95,107167.0
002540,亚太科技,铝,江苏,25.95,7.04,10.4,333370.66,186998.13,94625.06,71100.31,0.68,0.068,2.91,2.43,20110118,116428.05,1.12,33.64,47.26,21.89,9.19,82493.0
600897,厦门空港,机场,福建,18.56,2.98,2.98,433776.44,85736.15,302903.88,18098.78,0.61,0.342,11.42,2.22,19960531,246314.97,8.27,5.2,-0.2,42.14,26.24,19938.0
600819,耀皮玻璃,玻璃,上海,261.48,7.47,9.35,737125.94,299316.16,333428.88,112304.35,1.2,0.006999999999999999,3.24,2.18,19940128,49012.4,0.52,3.43,40.35,19.13,0.87,57217.0
600495,晋西车轴,运输设备,山西,0.0,12.08,12.08,369188.25,214567.67,67683.43,116013.51,0.96,-0.009000000000000001,2.56,2.75,20040526,54705.48,0.45,11.08,-380.19,15.04,-5.93,164294.0
601766,中国中车,运输设备,北京,61.16,229.18,286.99,34417644.0,22547454.0,5657256.5,4069162.5,1.42,0.04,4.12,2.39,20080818,4598122.0,1.6,-16.71,-42.05,22.08,3.43,1006581.0
002170,芭田股份,农药化肥,深圳,282.94,6.87,8.9,389712.06,98591.86,144288.06,49205.96,0.55,0.006,2.32,3.02,20070919,58459.9,0.66,7.67,-69.45,18.77,1.38,70255.0
000976,春晖股份,运输设备,广东,194.56,5.87,15.96,450910.81,146983.36,30703.51,265489.78,1.66,0.011000000000000001,2.25,3.71,20000601,-73802.25,-0.46,2.56,202.33,22.92,4.88,35300.0
300571,平治信息,互联网,浙江,57.84,0.1,0.4,35711.71,31619.45,2012.59,9034.55,2.26,0.547,6.81,18.59,20161213,13237.2,3.31,0.0,0.0,22.09,10.51,6327.0
000543,皖能电力,火力发电,安徽,0.0,17.9,17.9,2687349.25,262258.63,1217365.38,199796.52,1.12,-0.022000000000000002,6.16,0.9,19931220,303805.72,1.7,11.14,-111.55,1.03,-1.54,73593.0
000863,三湘印象,区域地产,上海,28.05,9.17,13.82,1232434.38,946069.38,4451.0,325199.88,2.35,0.062,4.66,1.49,19970925,222492.8,1.61,-78.46,-79.42,41.93,13.54,29498.0
600236,桂冠电力,水力发电,广西,26.23,36.04,60.63,4139637.25,283096.03,3269138.0,213154.22,0.35,0.053,2.22,2.49,20000323,429106.06,0.71,-21.03,-56.08,42.95,17.75,89440.0
002568,百润股份,红黄药酒,上海,74.44,3.84,7.0,210468.55,73593.93,64966.5,94598.27,1.35,0.08,1.8,9.22,20110325,-7731.38,-0.11,23.77,153.96,70.87,15.05,25735.0
601997,贵阳银行,银行,贵州,9.05,12.08,22.99,39240064.0,0.0,251360.91,486194.91,2.12,0.42100000000000004,9.57,1.59,20160816,1096912.88,4.77,31.98,19.56,0.0,33.42,87502.0
300081,恒信东方,通信设备,河北,0.0,2.33,5.15,223039.59,148390.75,4023.34,148196.63,2.88,-0.015,4.74,2.63,20100520,9569.11,0.19,-4.57,-63.56,42.86,-10.0,26277.0
002491,通鼎互联,通信设备,江苏,44.75,11.57,12.62,865477.19,496587.69,138505.02,128096.86,1.02,0.07,3.45,3.61,20101021,145604.27,1.15,-9.29,1.43,29.26,9.86,89669.0
300350,华鹏飞,仓储物流,深圳,53.06,2.21,5.34,256877.52,87651.5,18772.57,120730.71,2.26,0.052000000000000005,3.51,3.15,20120821,35006.1,0.66,21.28,45.56,34.63,15.58,20679.0
300079,数码视讯,通信设备,北京,38.88,12.08,13.78,410782.44,262529.03,47944.39,64331.92,0.47,0.035,2.57,2.14,20100430,135563.81,0.98,7.57,4.22,54.01,18.64,92502.0
002875,安奈儿,服饰,深圳,35.49,0.25,1.0,97896.09,79653.18,16118.95,42078.3,4.21,0.56,7.68,4.11,20170601,22372.49,2.24,0.0,0.0,58.59,9.19,21489.0
600058,五矿发展,商贸代理,北京,393.59,10.72,10.72,2645464.5,2253106.75,122136.63,417867.06,3.9,0.009000000000000001,4.67,2.91,19970528,-121817.02,-1.14,68.84,-94.27,3.27,0.08,78504.0
002644,佛慈制药,中成药,甘肃,70.45,5.11,5.11,215328.47,133965.52,15681.86,32801.31,0.64,0.068,2.6,3.67,20111222,42228.93,0.83,22.92,13.78,28.86,15.52,43582.0
603595,东尼电子,元器件,浙江,62.86,0.25,1.0,59659.21,31871.44,17217.98,8614.61,0.86,0.465,3.98,14.7,20170712,12810.0,1.28,0.0,0.0,39.95,19.95,26124.0
300161,华中数控,机床制造,湖北,494.88,1.62,1.73,223909.84,160737.17,29895.02,76432.86,4.42,0.018000000000000002,6.48,2.72,20110113,15157.97,0.88,43.69,108.55,33.63,0.77,16775.0
300575,中旗股份,农药化肥,江苏,31.15,0.18,0.73,149276.77,99187.06,36886.34,47191.71,6.43,0.87,13.0,4.17,20161220,36554.44,4.98,53.1,56.07,21.88,9.84,11785.0
002745,木林森,半导体,广东,30.3,1.62,5.28,1888556.0,979304.19,493040.09,310424.81,5.88,0.579,10.35,3.39,20150217,163889.27,3.1,73.68,100.58,23.73,8.45,15560.0
600703,三安光电,半导体,湖北,27.18,40.78,40.78,2413292.5,1076688.13,724419.44,707755.75,1.74,0.371,4.45,4.53,19960528,658698.63,1.62,46.37,56.76,48.26,37.25,63494.0
300639,凯普生物,医疗保健,广东,90.46,0.22,0.91,56088.07,23652.78,24783.67,15447.0,1.7,0.14,7.39,5.28,20170412,27009.75,2.97,0.0,0.0,84.41,11.29,23556.0
002692,睿康股份,电气设备,江苏,110.44,4.44,7.18,287097.34,220660.2,46546.48,15099.61,0.21,0.021,2.03,4.63,20120808,51703.53,0.72,-15.39,-34.58,15.0,3.14,19797.0
002484,江海股份,元器件,江苏,65.68,6.38,8.15,347051.72,257351.02,60575.03,156767.56,1.92,0.036000000000000004,3.69,2.55,20100929,67436.78,0.83,35.07,41.24,23.33,8.71,18524.0
000925,众合科技,专用机械,浙江,0.0,3.05,3.93,545577.25,287864.66,32110.89,202790.61,5.16,-0.08,5.68,3.08,19990611,-18726.24,-0.48,-0.31,-129.43,24.76,-5.07,17211.0
600251,冠农股份,农业综合,新疆,41.05,7.85,7.85,393025.0,187417.94,86366.81,36775.45,0.47,0.098,2.49,3.24,20030609,65767.88,0.84,9.33,664.17,11.98,10.3,50344.0
600232,金鹰股份,纺织,浙江,178.24,3.65,3.65,164112.27,122656.9,31049.41,39735.3,1.09,0.011000000000000001,3.24,2.49,20000602,29967.77,0.82,-0.66,11.01,12.78,2.03,30038.0
300167,迪威视讯,通信设备,深圳,1631.94,3.0,3.0,122574.55,69574.93,3684.86,29839.55,0.99,0.004,2.32,5.19,20110125,8696.96,0.29,100.54,107.97,29.88,0.54,15000.0
002419,天虹股份,百货,深圳,15.74,8.0,8.0,1387079.63,850632.81,205724.59,170919.16,2.14,0.46799999999999997,7.1,2.08,20100601,276693.69,3.46,5.14,31.36,25.3,4.17,20274.0
300300,汉鼎宇佑,软件服务,浙江,87.0,2.73,4.59,360472.09,222245.41,18832.57,137745.06,3.0,0.1,4.84,3.59,20120319,35162.95,0.77,-35.72,83.06,31.53,21.37,21321.0
000893,东凌国际,食品,广东,0.0,4.01,7.57,525588.63,98388.96,64941.05,377074.88,4.98,-0.006999999999999999,5.68,1.41,19981224,-26713.75,-0.35,-43.78,-329.97,8.22,-1.86,16577.0
300533,冰川网络,软件服务,深圳,74.04,0.25,1.0,167028.81,163437.94,645.39,87977.78,8.8,0.505,14.69,5.09,20160818,43963.71,4.4,-18.53,-43.08,88.16,32.39,18956.0
601965,中国汽研,汽车服务,重庆,32.76,9.61,9.61,483101.94,261671.91,159325.88,141141.02,1.47,0.14300000000000002,4.32,2.16,20120611,160476.86,1.67,55.36,23.81,23.67,12.72,32543.0
600399,抚顺特钢,特种钢,辽宁,68.9,11.3,13.0,1254925.63,702443.94,347885.0,16257.42,0.13,0.024,1.55,4.3,20001229,44286.15,0.34,20.32,-35.8,15.33,2.26,134455.0
002702,海欣食品,食品,福建,0.0,3.21,5.07,108687.3,63436.88,31954.18,22701.32,0.45,-0.034,1.53,4.36,20121011,16494.22,0.33,-5.27,-280.93,29.0,-4.76,51843.0
002523,天桥起重,工程机械,湖南,64.19,7.83,10.12,309033.5,225840.3,42827.87,45998.87,0.45,0.042,1.84,2.89,20101210,34557.69,0.34,9.0,15.77,27.15,9.1,32736.0
300185,通裕重工,工程机械,山东,131.51,27.41,32.68,914786.31,464989.81,314553.41,115329.77,0.35,0.005,1.53,1.74,20110308,49336.85,0.15,7.56,37.83,19.01,2.63,141549.0
002178,延华智能,建筑施工,上海,0.0,6.07,7.16,222691.34,161199.69,11066.58,31248.78,0.44,-0.033,1.59,6.7,20071101,8779.3,0.12,16.98,-360.24,3.19,-8.47,67375.0
300363,博腾股份,化学制药,重庆,27.54,3.08,4.25,301578.31,125365.26,138435.69,26132.34,0.61,0.133,3.09,4.73,20140129,59875.81,1.41,25.19,23.7,39.53,15.79,20166.0
000023,深天地Ａ,其他建材,深圳,95.82,1.39,1.39,171500.72,155306.06,7900.47,10253.23,0.74,0.138,2.89,9.17,19930429,11073.74,0.8,21.15,147.18,9.58,3.52,10367.0
600635,大众公用,供气供热,上海,30.82,24.19,29.52,1862443.63,531022.19,388655.31,114199.27,0.39,0.043,2.55,2.07,19930304,150091.56,0.51,-0.61,-10.97,10.51,9.41,209672.0
300539,横河模具,塑料,浙江,68.51,0.52,2.09,50094.53,21800.78,18555.17,12448.66,0.6,0.048,1.74,7.6,20160830,13139.11,0.63,0.0,0.0,25.23,10.13,12255.0
600387,海越股份,石油贸易,浙江,2247.54,3.86,3.86,766814.19,112528.27,498406.5,17235.89,0.45,0.003,2.96,4.01,20040218,35450.46,0.92,17.19,101.63,5.13,0.02,25500.0
600160,巨化股份,化工原料,浙江,33.94,18.11,21.12,1232095.0,575440.13,484094.91,534529.19,2.53,0.087,5.02,2.36,19980626,260117.84,1.23,22.6,634.76,18.55,6.3,66550.0
600671,天目药业,中成药,浙江,0.0,1.22,1.22,28413.94,8665.45,10092.11,5149.78,0.42,-0.025,0.46,57.21,19930823,-14158.17,-1.16,-5.27,37.44,40.75,-13.04,10136.0
600754,锦江股份,酒店餐饮,上海,34.7,4.47,9.58,4397397.0,936050.13,673304.56,884486.38,9.23,0.20800000000000002,13.5,2.14,19961011,197575.25,2.06,62.44,20.93,89.41,7.01,62597.0
002200,云投生态,环境保护,云南,0.0,1.08,1.84,352898.34,241391.0,8333.05,77252.6,4.2,-0.040999999999999995,4.58,3.72,20071221,-15567.25,-0.85,62.06,-854.75,21.94,-4.27,12377.0
600429,三元股份,乳制品,北京,1449.09,8.85,14.98,757171.75,379199.13,239976.02,322942.41,2.16,0.001,3.16,2.06,20030915,-7851.86,-0.05,-0.18,-92.78,30.53,0.12,28028.0
300019,硅宝科技,化工原料,四川,81.8,2.05,3.31,94010.56,43090.46,28015.41,4947.73,0.15,0.055999999999999994,2.16,4.23,20091030,28606.75,0.86,21.1,-50.22,24.46,5.8,25810.0
002130,沃尔核材,电气设备,深圳,150.99,9.09,12.62,582751.31,201512.63,86330.49,79331.49,0.63,0.01,2.1,3.1,20070420,105654.26,0.84,41.19,-33.61,27.33,2.84,100624.0
600851,海欣股份,纺织,上海,102.54,7.38,12.07,528292.38,91835.75,32089.93,43502.95,0.36,0.051,3.35,3.12,19940404,27887.8,0.23,0.11,-48.98,25.85,13.78,80378.0
603991,至正股份,塑料,上海,93.93,0.19,0.75,56057.76,33012.43,2177.62,24762.82,3.32,0.21,5.86,5.78,20170308,10452.13,1.4,0.0,0.0,25.7,8.99,11805.0
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,884586.5,314283.91,366296.41,145306.72,1.43,-0.063,2.78,1.87,19960808,30033.59,0.29,0.13,-11.84,59.04,-28.21,39465.0
300139,晓程科技,元器件,北京,1549.43,2.12,2.74,160899.02,82590.61,16056.61,58043.31,2.12,0.003,4.79,1.9,20101112,37885.51,1.38,41.71,-88.97,48.69,0.6,26510.0
000538,云南白药,中成药,云南,31.59,10.41,10.41,2526568.75,2273371.25,176299.02,124721.57,1.2,0.696,15.8,5.57,19931215,1331273.75,12.78,14.28,16.6,30.53,12.27,38788.0
600444,国机通用,塑料,安徽,120.1,1.05,1.46,77390.6,54699.96,13260.67,32915.76,2.25,0.07,2.41,6.98,20040219,-15216.86,-1.04,-6.67,181.54,17.68,4.82,7787.0
300503,昊志机电,机械基件,广东,93.39,1.03,2.54,87132.61,60506.61,15329.12,32060.98,1.26,0.048,2.76,6.55,20160309,29627.66,1.17,51.09,88.49,55.33,17.1,17000.0
600259,广晟有色,小金属,海南,2095.97,2.58,3.02,494995.0,399118.97,29614.3,209621.27,6.95,0.006,6.4,7.46,20000525,-49373.76,-1.64,209.35,102.62,4.2,0.11,35810.0
002359,齐星铁塔,钢加工,山东,484.18,4.16,6.4,984686.63,357079.13,192015.02,520670.06,8.14,0.05,9.22,4.19,20100210,2243.76,0.04,80.06,11.93,25.93,3.7,7450.0
600586,金晶科技,玻璃,山东,36.1,14.34,14.58,954911.81,256254.55,463210.56,194968.13,1.34,0.071,2.84,1.81,20020815,68159.4,0.47,16.81,402.76,23.37,5.52,93026.0
002122,天马股份,机械基件,浙江,183.92,10.92,11.88,670786.81,373875.22,216137.16,102883.18,0.87,0.013999999999999999,3.79,2.71,20070328,192834.02,1.62,16.37,39.5,20.22,2.74,76334.0
600565,迪马股份,全国地产,重庆,36.53,23.46,24.24,3281406.0,3154718.75,8689.4,245095.72,1.01,0.04,2.83,1.81,20020723,209187.05,0.86,26.55,11.06,19.12,6.0,105737.0
603798,康普顿,石油加工,山东,32.21,0.85,2.0,95505.06,55909.95,7530.8,26247.93,1.31,0.377,4.0,6.08,20160406,29492.7,1.47,23.29,28.07,34.42,15.5,12296.0
600064,南京高科,园区开发,江苏,11.55,7.72,7.72,2654408.25,1224893.75,37517.8,43190.73,0.56,0.664,13.16,1.17,19970506,326317.06,4.22,-64.19,-32.78,42.64,35.59,54211.0
002154,报 喜 鸟,服饰,浙江,0.0,10.69,12.63,400688.91,157428.31,76459.15,19428.32,0.15,-0.03,2.06,1.86,20070816,94727.67,0.75,24.06,68.59,60.98,-2.67,123817.0
000888,峨眉山Ａ,旅游景点,四川,91.31,5.27,5.27,260859.27,86930.13,124038.38,42714.26,0.81,0.031,3.92,2.92,19971021,94323.55,1.79,4.91,3.02,31.92,6.52,25729.0
300354,东华测试,电器仪表,江苏,0.0,0.73,1.38,37596.21,24060.75,6299.85,11122.98,0.8,-0.031,2.46,5.67,20120920,7457.56,0.54,21.51,-116.05,60.04,-25.17,9917.0
002223,鱼跃医疗,医疗保健,江苏,25.48,8.55,10.02,641777.44,406543.59,54927.03,212540.47,2.12,0.397,5.03,4.02,20080418,169688.45,1.69,30.3,20.13,41.8,21.39,50000.0
000552,靖远煤电,煤炭开采,甘肃,18.58,15.57,22.87,973544.31,479775.91,301264.94,184069.55,0.8,0.051,2.83,1.33,19940106,178071.38,0.78,23.89,122.37,27.03,10.67,49665.0
000425,徐工机械,工程机械,江苏,32.81,69.94,70.08,4544501.5,3195540.75,747474.25,334410.5,0.48,0.028999999999999998,2.95,1.28,19960828,949743.69,1.36,72.47,1809.98,17.74,3.36,264231.0
002394,联发股份,纺织,江苏,15.92,3.24,3.24,486253.56,268361.34,142672.31,96341.4,2.98,0.435,8.95,1.55,20100423,143552.77,4.43,5.47,-4.48,18.21,7.15,18309.0
002269,美邦服饰,服饰,上海,81.84,25.13,25.13,565584.63,310464.09,143822.06,21077.55,0.08,0.012,1.26,2.99,20080828,-811.14,0.0,-12.89,-43.68,49.93,1.73,83059.0
603819,神力股份,电气设备,江苏,62.79,0.3,1.2,78146.4,65920.71,7492.6,44251.76,3.69,0.18,6.12,3.69,20161125,14121.05,1.18,17.25,-13.63,14.73,6.7,13186.0
600811,东方集团,综合类,黑龙江,54.33,32.73,37.15,5027839.5,3156407.0,231118.05,966608.88,2.6,0.023,5.25,0.95,19940106,471603.19,1.27,-12.27,-62.96,1.27,6.63,92633.0
600072,中船科技,船舶,上海,1077.95,3.1,7.36,1142123.13,644566.75,42294.71,243876.0,3.31,0.004,4.93,3.8,19970603,23911.1,0.32,-41.37,24.91,11.4,0.49,84106.0
300239,东宝生物,生物制药,内蒙,125.92,4.45,4.61,82746.68,31157.48,18245.47,15226.87,0.33,0.012,1.57,3.98,20110706,8808.07,0.19,-2.89,75.9,20.81,7.44,17817.0
600880,博瑞传播,广告包装,四川,0.0,7.32,10.93,428617.56,113995.07,42751.78,80664.11,0.74,-0.027999999999999997,3.26,1.91,19951115,131816.22,1.21,-14.61,-613.83,25.93,-7.68,71808.0
600000,浦发银行,银行,上海,6.06,281.04,281.04,588966272.0,0.0,2156400.0,7467800.0,2.66,0.515,13.52,0.92,19991110,11084800.0,3.94,0.4,3.88,0.0,34.14,173130.0
002347,泰尔股份,机械基件,安徽,195.69,3.28,4.49,181073.88,125399.36,29535.36,52057.28,1.16,0.019,2.74,2.73,20100128,22132.81,0.49,2.36,-16.72,34.64,4.73,43000.0
601618,中国中冶,建筑施工,北京,17.86,162.39,207.24,38880236.0,31218924.0,2911933.5,2244029.75,1.08,0.07,3.7,1.34,20090921,1764564.25,0.85,3.77,5.61,11.98,3.26,535117.0
603116,红蜻蜓,服饰,浙江,20.02,1.81,4.09,422082.81,306914.91,59898.63,91502.55,2.24,0.217,8.03,2.17,20150629,188718.27,4.62,8.04,16.88,35.39,11.04,30948.0
300007,汉威科技,电器仪表,河南,67.69,2.24,2.93,364700.91,146024.95,64635.35,58670.45,2.0,0.06,4.48,3.6,20091030,40039.98,1.37,30.92,36.49,32.79,4.88,21585.0
603358,华达科技,汽车配件,江苏,26.96,0.4,1.6,358325.44,253363.88,79504.25,152643.81,9.54,0.86,15.24,2.93,20170125,69212.0,4.33,13.27,5.81,21.54,9.41,24592.0
002489,浙江永强,家居用品,浙江,26.91,18.75,21.76,802272.63,580349.19,101031.07,24905.4,0.11,0.115,1.55,3.99,20101021,73323.63,0.34,20.62,10.19,28.91,9.42,133000.0
002243,通产丽星,塑料,深圳,70.53,3.65,3.65,185278.27,76444.09,87972.93,75973.88,2.08,0.07,4.05,2.44,20080528,32035.34,0.88,11.75,156.99,22.85,4.52,20371.0
300341,麦迪电气,电气设备,福建,54.35,3.69,5.1,114517.52,71967.13,22379.84,8163.71,0.16,0.04,1.98,4.35,20120726,35142.45,0.69,28.46,103.43,40.6,12.17,17398.0
002640,跨境通,服饰,山西,44.82,7.49,14.35,694611.5,538553.69,12910.0,220567.27,1.54,0.21899999999999997,3.14,6.26,20111208,95096.36,0.66,62.02,98.87,47.88,5.65,17112.0
601113,华鼎股份,化纤,浙江,53.48,6.4,8.33,471208.34,278266.56,146713.2,149112.27,1.79,0.046,3.35,2.93,20110509,41440.09,0.5,74.24,281.45,17.29,6.43,15914.0
002111,威海广泰,航空,山东,39.98,2.64,3.82,412688.19,244152.05,77897.07,147342.52,3.86,0.107,7.23,2.37,20070126,73688.78,1.93,8.14,-0.01,34.53,12.32,30473.0
600803,新奥股份,农药化肥,河北,19.84,9.86,9.86,1871818.75,494761.0,505851.31,-18921.65,-0.19,0.185,4.78,3.08,19940103,375806.03,3.81,72.79,301.52,27.99,10.31,19724.0
600360,华微电子,半导体,吉林,107.53,7.38,7.38,379621.19,222102.45,112241.97,49758.62,0.67,0.017,2.76,2.66,20010316,70633.4,0.96,27.6,44.86,21.89,3.59,78244.0
002520,日发精机,机床制造,浙江,93.49,5.3,5.54,248884.75,194374.67,33337.4,97096.15,1.75,0.026000000000000002,3.07,3.19,20101210,12019.96,0.22,36.46,12.84,27.95,6.11,30122.0
603980,吉华集团,染料涂料,浙江,28.51,1.0,5.0,459396.16,323269.75,105031.82,154967.3,3.1,0.51,7.55,3.08,20170615,156537.31,3.13,0.0,0.0,30.98,16.49,69044.0
600496,精工钢构,钢加工,安徽,85.15,15.1,15.1,1003343.69,704259.31,82345.45,33248.25,0.22,0.013999999999999999,2.51,1.95,20020605,168456.06,1.12,-2.03,-35.53,12.08,1.59,130230.0
000619,海螺型材,其他建材,安徽,753.6,3.6,3.6,393244.16,225861.47,138987.02,44097.85,1.22,0.006,6.76,1.44,19961023,137296.09,3.81,-0.5,-95.88,10.43,0.16,34874.0
600873,梅花生物,食品,西藏,15.25,31.08,31.08,1686453.38,452843.31,1029843.81,224245.16,0.72,0.2,2.82,2.16,19950217,303855.63,0.98,3.41,53.54,26.81,11.07,173039.0
300446,乐凯新材,化工原料,河北,30.6,0.75,1.23,57513.2,42932.05,10598.05,3560.34,0.29,0.248,4.3,7.07,20150423,32633.45,2.66,2.56,2.92,61.19,43.69,13819.0
601899,紫金矿业,黄金,福建,27.84,158.04,230.31,9487568.0,3119015.75,3189577.75,1115319.0,0.48,0.065,1.43,2.54,20080425,1819244.38,0.79,-3.51,179.63,14.59,4.01,844417.0
002741,光华科技,化工原料,广东,66.69,1.54,3.74,144048.06,95175.36,23774.67,8469.83,0.23,0.13,2.28,7.42,20150216,34709.62,0.93,31.29,46.97,23.95,8.42,40337.0
300514,友讯达,通信设备,深圳,51.7,0.25,1.0,65836.4,63831.93,1240.5,21389.97,2.14,0.31,4.4,6.04,20170426,11371.42,1.14,0.0,0.0,43.04,12.41,17149.0
000590,启迪古汉,中成药,湖南,87.68,2.23,2.39,55482.26,20274.96,14054.4,15244.8,0.64,0.05,1.22,12.88,19960119,-15000.12,-0.63,-23.57,-20.62,54.2,14.99,11425.0
300483,沃施股份,专用机械,上海,87.58,0.32,0.61,48369.87,36115.67,7066.03,19029.03,3.09,0.179,6.57,4.77,20150630,13770.32,2.24,18.75,-13.39,24.69,5.73,9699.0
002351,漫步者,电脑设备,深圳,45.45,2.68,5.88,194113.44,144581.61,26788.68,71787.02,1.22,0.11900000000000001,2.99,3.63,20100205,38851.39,0.66,35.11,48.74,34.58,16.48,46407.0
002095,生 意 宝,互联网,浙江,327.81,2.52,2.53,120690.35,103618.05,6408.85,32617.25,1.29,0.026000000000000002,3.28,10.29,20061215,20887.82,0.83,90.92,9.33,36.08,7.39,44739.0
002800,天顺股份,仓储物流,新疆,87.94,0.38,0.75,63831.71,51089.3,2794.21,15270.51,2.04,0.099,5.61,6.22,20160530,18154.1,2.43,87.68,92.95,10.46,4.0,15001.0
601900,南方传媒,出版业,广东,22.14,1.76,8.19,857232.13,448555.59,58088.76,108321.01,1.32,0.136,4.51,2.67,20160215,168267.22,2.05,-7.84,0.26,31.87,9.51,51889.0
002081,金 螳 螂,装修装饰,江苏,14.94,25.31,26.43,2564389.25,2068914.63,99170.9,15882.98,0.06,0.18100000000000002,3.95,2.74,20061120,680357.25,2.57,3.94,3.1,15.74,11.0,63000.0
600839,四川长虹,家用电器,四川,53.77,46.11,46.16,6453724.0,4792718.5,557292.69,395556.22,0.86,0.033,2.78,1.3,19940311,420238.91,0.91,6.07,-66.55,13.71,0.44,354636.0
002750,龙津药业,中成药,云南,77.46,2.25,4.0,77228.07,46550.96,23543.25,11.27,0.0,0.035,1.71,6.31,20150324,24136.18,0.6,33.23,-12.88,86.57,23.47,26732.0
600339,中油工程,石油加工,新疆,45.85,5.78,55.83,8578634.0,7644617.5,616992.13,1452314.75,2.6,0.039,4.06,1.77,20001225,176119.59,0.32,14.2,544.62,12.55,3.09,46671.0
002661,克明面业,食品,湖南,35.87,3.29,3.36,294549.91,183336.98,79610.21,137865.8,4.1,0.2,6.26,2.29,20120316,35634.35,1.06,7.51,8.91,21.66,6.6,17249.0
601126,四方股份,电气设备,北京,0.0,8.13,8.13,562942.25,416833.75,62192.73,140941.66,1.73,-0.024,4.71,1.77,20101231,139458.38,1.71,-6.33,-292.51,41.27,-4.09,32011.0
002501,利源精制,铝,吉林,20.84,6.75,12.15,1382465.5,211664.47,436142.75,430333.19,3.54,0.27,6.45,1.66,20101117,205911.94,1.69,29.21,13.58,36.53,20.69,68443.0
002719,麦趣尔,乳制品,新疆,148.64,0.82,1.09,139776.77,72716.55,21472.8,74741.28,6.87,0.10400000000000001,10.6,2.93,20140128,29352.75,2.7,10.03,-47.22,43.01,4.32,13442.0
000816,智慧农业,机械基件,江苏,474.94,13.36,14.19,669941.81,321977.97,125477.81,141436.27,1.0,0.004,2.35,3.04,19970818,42691.78,0.3,4.28,-47.09,13.46,1.03,104111.0
600648,外高桥,园区开发,上海,54.88,9.35,11.35,2928004.5,1644630.13,100569.46,376027.56,3.31,0.081,8.35,2.14,19930504,358417.97,3.16,-0.18,250.16,23.17,6.4,73212.0
600012,皖通高速,路桥,安徽,18.42,11.66,16.59,1337483.75,267187.78,86060.0,28052.33,0.17,0.177,5.41,2.41,20030107,608101.06,3.67,5.81,15.47,60.0,40.96,22562.0
300622,博士眼镜,其他商业,深圳,62.62,0.21,0.86,49979.4,43554.84,4236.56,24991.1,2.91,0.15,4.98,5.47,20170315,7459.3,0.87,0.0,0.0,73.27,8.29,39399.0
300091,金通灵,机械基件,江苏,92.53,3.6,5.23,272785.81,173900.38,70858.92,12997.8,0.25,0.042,1.74,8.86,20100625,22612.51,0.43,8.4,7.44,27.77,8.62,9450.0
000100,TCL 集团,家用电器,广东,20.97,90.01,122.14,15131674.0,7990963.0,3494963.5,355801.59,0.29,0.085,1.94,1.83,20040130,736267.88,0.6,7.93,70.68,20.85,1.98,481723.0
601952,苏垦农发,种植业,江苏,25.82,2.6,10.6,627856.81,482325.59,121447.51,231411.91,2.18,0.32,4.63,2.81,20170515,136152.09,1.28,0.0,0.0,20.74,14.49,118237.0
603038,华立股份,装修装饰,广东,35.75,0.17,0.67,110469.26,74118.86,23650.92,33366.17,5.0,0.64,13.33,3.28,20170116,46422.8,6.96,21.93,-0.72,30.47,14.12,9276.0
000719,大地传媒,出版业,河南,29.93,6.67,10.23,1048052.19,649174.88,118838.95,275091.56,2.69,0.08900000000000001,6.6,1.61,19970331,280633.44,2.74,16.77,-6.06,30.48,5.83,21061.0
600336,澳柯玛,家用电器,山东,49.32,6.8,7.77,453919.69,299497.47,57126.92,113403.86,1.46,0.06,2.33,2.53,20001229,-17450.89,-0.22,8.65,-27.9,22.05,1.93,40498.0
